,ontology,reasoner,size,type,time,calls
33443,mamo,hermit,5,uncached,118.6,4885.0
33444,mamo,hermit,5,uncached,114.4,5120.0
33445,mamo,hermit,5,uncached,115.6,5017.8
33446,mamo,hermit,5,uncached,51.8,2382.2
33447,mamo,hermit,5,uncached,137.0,5334.6
33448,mamo,hermit,5,uncached,109.6,4405.8
33449,mamo,hermit,5,uncached,83.6,3748.6
33450,mamo,hermit,5,uncached,141.2,5809.0
33451,mamo,hermit,5,uncached,166.0,6702.4
33452,mamo,hermit,5,uncached,162.4,6477.0
33453,mamo,hermit,5,uncached,133.2,5436.6
33454,mamo,hermit,5,uncached,130.2,5034.8
33455,mamo,hermit,5,uncached,120.8,4683.8
33456,mamo,hermit,5,uncached,119.8,4957.8
33457,mamo,hermit,5,uncached,98.8,4081.4
33458,mamo,hermit,5,uncached,139.6,5458.0
33459,mamo,hermit,5,uncached,120.2,4862.4
33460,mamo,hermit,5,uncached,174.2,7312.2
33461,mamo,hermit,5,uncached,139.2,5872.4
33462,mamo,hermit,5,uncached,114.2,4959.2
33463,mamo,hermit,5,uncached,113.0,4841.8
33464,mamo,hermit,5,uncached,106.6,4393.6
33465,mamo,hermit,5,uncached,108.4,4455.0
33466,mamo,hermit,5,uncached,69.0,2818.8
33467,mamo,hermit,5,uncached,164.8,6629.8
33468,mamo,hermit,5,uncached,111.8,4361.0
33469,mamo,hermit,5,uncached,159.2,6471.2
33470,mamo,hermit,5,uncached,129.4,5502.8
33471,mamo,hermit,5,uncached,194.0,7501.0
33472,mamo,hermit,5,uncached,94.0,4288.8
33473,mamo,hermit,5,uncached,73.8,3198.0
33474,mamo,hermit,5,uncached,131.8,5371.8
33475,mamo,hermit,5,uncached,150.6,6503.8
33476,mamo,hermit,5,uncached,131.8,5349.2
33477,mamo,hermit,5,uncached,87.8,3445.8
33478,mamo,hermit,5,uncached,90.2,3720.4
33479,mamo,hermit,5,uncached,147.0,5848.6
33480,mamo,hermit,5,uncached,126.0,5275.2
33481,mamo,hermit,5,uncached,62.2,2712.8
33482,mamo,hermit,5,uncached,125.0,5059.6
33483,mamo,hermit,5,uncached,128.4,5636.4
33484,mamo,hermit,5,uncached,79.2,3628.4
33485,mamo,hermit,5,uncached,103.4,4370.0
33486,mamo,hermit,5,uncached,126.2,5326.2
33487,mamo,hermit,5,uncached,89.6,3787.4
33488,mamo,hermit,5,uncached,162.4,6404.0
33489,mamo,hermit,5,uncached,67.4,2820.0
33490,mamo,hermit,5,uncached,118.4,4794.2
33491,mamo,hermit,10,full,77.4,374.8
33492,mamo,hermit,10,full,46.5,534.2
33493,mamo,hermit,10,full,82.0,572.6
33494,mamo,hermit,10,full,83.5,485.6
33495,mamo,hermit,10,full,76.5,547.0
33496,mamo,hermit,10,full,56.9,446.4
33497,mamo,hermit,10,full,67.1,563.1
33498,mamo,hermit,10,full,53.6,526.7
33499,mamo,hermit,10,full,24.1,563.2
33500,mamo,hermit,10,full,26.7,502.2
33501,mamo,hermit,10,full,24.5,553.5
33502,mamo,hermit,10,full,27.3,548.3
33503,mamo,hermit,10,full,27.9,562.2
33504,mamo,hermit,10,full,21.9,413.9
33505,mamo,hermit,10,full,22.8,547.6
33506,mamo,hermit,10,full,20.0,436.0
33507,mamo,hermit,10,full,26.1,556.1
33508,mamo,hermit,10,full,24.1,559.5
33509,mamo,hermit,10,full,18.0,424.2
33510,mamo,hermit,10,full,20.8,463.2
33511,mamo,hermit,10,full,20.6,393.1
33512,mamo,hermit,10,full,21.4,465.2
33513,mamo,hermit,10,full,17.5,421.8
33514,mamo,hermit,10,full,22.8,544.5
33515,mamo,hermit,10,full,20.0,528.4
33516,mamo,hermit,10,full,25.1,604.0
33517,mamo,hermit,10,full,27.5,575.0
33518,mamo,hermit,10,full,28.1,528.3
33519,mamo,hermit,10,full,25.7,520.2
33520,mamo,hermit,10,full,25.0,518.3
33521,mamo,hermit,10,full,25.6,519.7
33522,mamo,hermit,10,full,24.1,525.8
33523,mamo,hermit,10,full,19.3,421.1
33524,mamo,hermit,10,full,21.4,480.4
33525,mamo,hermit,10,full,21.9,511.4
33526,mamo,hermit,10,full,17.2,421.5
33527,mamo,hermit,10,full,23.0,636.6
33528,mamo,hermit,10,full,22.7,489.2
33529,mamo,hermit,10,full,23.8,490.8
33530,mamo,hermit,10,full,26.7,533.5
33531,mamo,hermit,10,full,24.2,477.4
33532,mamo,hermit,10,full,17.3,442.3
33533,mamo,hermit,10,full,32.0,606.5
33534,mamo,hermit,10,full,22.0,463.8
33535,mamo,hermit,10,full,18.9,472.6
33536,mamo,hermit,10,full,21.1,532.1
33537,mamo,hermit,10,full,26.2,630.9
33538,mamo,hermit,10,full,24.2,538.1
33539,mamo,hermit,10,full,28.2,553.6
33540,mamo,hermit,10,full,22.3,467.5
33541,mamo,hermit,10,full,23.6,579.3
33542,mamo,hermit,10,full,27.5,620.3
33543,mamo,hermit,10,full,28.1,539.1
33544,mamo,hermit,10,full,30.3,616.1
33545,mamo,hermit,10,full,26.1,602.2
33546,mamo,hermit,10,full,37.7,520.8
33547,mamo,hermit,10,full,26.1,465.4
33548,mamo,hermit,10,full,26.3,513.4
33549,mamo,hermit,10,full,30.9,592.5
33550,mamo,hermit,10,full,23.9,497.7
33551,mamo,hermit,10,full,25.1,603.6
33552,mamo,hermit,10,full,22.1,520.8
33553,mamo,hermit,10,full,26.2,702.5
33554,mamo,hermit,10,full,25.2,591.2
33555,mamo,hermit,10,full,25.2,529.7
33556,mamo,hermit,10,full,19.8,459.0
33557,mamo,hermit,10,full,23.3,542.0
33558,mamo,hermit,10,full,22.8,505.3
33559,mamo,hermit,10,full,20.0,425.0
33560,mamo,hermit,10,full,21.4,480.9
33561,mamo,hermit,10,full,19.0,432.9
33562,mamo,hermit,10,full,20.2,498.9
33563,mamo,hermit,10,full,16.2,407.1
33564,mamo,hermit,10,full,20.7,497.9
33565,mamo,hermit,10,full,23.3,598.6
33566,mamo,hermit,10,full,20.6,510.9
33567,mamo,hermit,10,full,26.0,501.6
33568,mamo,hermit,10,full,21.7,506.1
33569,mamo,hermit,10,full,22.6,498.8
33570,mamo,hermit,10,full,23.9,556.4
33571,mamo,hermit,10,full,20.4,523.2
33572,mamo,hermit,10,full,15.9,402.9
33573,mamo,hermit,10,full,23.7,583.1
33574,mamo,hermit,10,full,21.5,505.7
33575,mamo,hermit,10,full,20.8,504.4
33576,mamo,hermit,10,full,22.0,518.7
33577,mamo,hermit,10,full,17.4,445.1
33578,mamo,hermit,10,full,21.9,511.8
33579,mamo,hermit,10,full,20.1,500.7
33580,mamo,hermit,10,full,22.7,545.5
33581,mamo,hermit,10,full,17.3,438.3
33582,mamo,hermit,10,full,26.3,724.1
33583,mamo,hermit,10,full,20.2,496.3
33584,mamo,hermit,10,full,22.6,548.4
33585,mamo,hermit,10,full,21.8,468.7
33586,mamo,hermit,10,full,20.4,455.8
33587,mamo,hermit,10,full,19.6,456.1
33588,mamo,hermit,10,full,23.4,598.9
33589,mamo,hermit,10,full,23.4,563.7
33590,mamo,hermit,10,full,18.6,437.6
33591,mamo,hermit,10,basic,173.5,1739.0
33592,mamo,hermit,10,basic,167.6,1616.4
33593,mamo,hermit,10,basic,120.2,1738.4
33594,mamo,hermit,10,basic,43.8,1351.2
33595,mamo,hermit,10,basic,50.1,1608.9
33596,mamo,hermit,10,basic,41.4,1352.3
33597,mamo,hermit,10,basic,34.6,1292.5
33598,mamo,hermit,10,basic,54.0,1714.4
33599,mamo,hermit,10,basic,31.7,1276.3
33600,mamo,hermit,10,basic,30.5,1177.8
33601,mamo,hermit,10,basic,41.8,1510.2
33602,mamo,hermit,10,basic,38.8,1355.0
33603,mamo,hermit,10,basic,49.7,1665.8
33604,mamo,hermit,10,basic,55.7,1696.8
33605,mamo,hermit,10,basic,46.7,1397.7
33606,mamo,hermit,10,basic,38.7,1350.8
33607,mamo,hermit,10,basic,50.8,1549.1
33608,mamo,hermit,10,basic,43.7,1331.9
33609,mamo,hermit,10,basic,46.7,1637.5
33610,mamo,hermit,10,basic,32.1,1110.7
33611,mamo,hermit,10,basic,44.4,1526.4
33612,mamo,hermit,10,basic,52.1,1857.2
33613,mamo,hermit,10,basic,40.3,1452.8
33614,mamo,hermit,10,basic,49.5,1801.8
33615,mamo,hermit,10,basic,33.8,1290.6
33616,mamo,hermit,10,basic,46.8,1679.4
33617,mamo,hermit,10,basic,53.7,1847.3
33618,mamo,hermit,10,basic,41.0,1512.4
33619,mamo,hermit,10,basic,40.0,1505.8
33620,mamo,hermit,10,basic,40.7,1384.6
33621,mamo,hermit,10,basic,47.4,1410.7
33622,mamo,hermit,10,basic,45.5,1372.9
33623,mamo,hermit,10,basic,51.1,1872.1
33624,mamo,hermit,10,basic,31.1,1168.0
33625,mamo,hermit,10,basic,38.8,1416.1
33626,mamo,hermit,10,basic,44.6,1507.0
33627,mamo,hermit,10,basic,51.5,1683.6
33628,mamo,hermit,10,basic,50.7,1680.9
33629,mamo,hermit,10,basic,38.5,1315.9
33630,mamo,hermit,10,basic,39.1,1355.5
33631,mamo,hermit,10,basic,45.2,1305.4
33632,mamo,hermit,10,basic,59.7,1522.2
33633,mamo,hermit,10,basic,60.2,1579.0
33634,mamo,hermit,10,basic,42.2,1313.2
33635,mamo,hermit,10,basic,51.2,1584.7
33636,mamo,hermit,10,basic,38.9,1317.8
33637,mamo,hermit,10,basic,41.6,1322.6
33638,mamo,hermit,10,basic,39.7,1319.1
33639,mamo,hermit,10,basic,45.2,1491.7
33640,mamo,hermit,10,basic,35.7,1163.3
33641,mamo,hermit,10,basic,45.3,1536.5
33642,mamo,hermit,10,basic,53.5,1688.1
33643,mamo,hermit,10,basic,45.2,1490.4
33644,mamo,hermit,10,basic,53.4,1700.1
33645,mamo,hermit,10,basic,46.4,1519.7
33646,mamo,hermit,10,basic,42.3,1504.0
33647,mamo,hermit,10,basic,31.5,1074.9
33648,mamo,hermit,10,basic,41.4,1614.1
33649,mamo,hermit,10,basic,29.6,1172.0
33650,mamo,hermit,10,basic,44.4,1612.4
33651,mamo,hermit,10,basic,56.0,1709.3
33652,mamo,hermit,10,basic,48.1,1629.7
33653,mamo,hermit,10,basic,43.4,1634.9
33654,mamo,hermit,10,basic,38.4,1373.7
33655,mamo,hermit,10,basic,31.8,1228.8
33656,mamo,hermit,10,basic,41.1,1543.5
33657,mamo,hermit,10,basic,34.7,1281.8
33658,mamo,hermit,10,basic,44.5,1690.2
33659,mamo,hermit,10,basic,37.7,1415.1
33660,mamo,hermit,10,basic,35.2,1237.1
33661,mamo,hermit,10,basic,43.7,1652.6
33662,mamo,hermit,10,basic,62.1,1677.9
33663,mamo,hermit,10,basic,61.9,1634.5
33664,mamo,hermit,10,basic,61.3,1805.1
33665,mamo,hermit,10,basic,51.7,1590.0
33666,mamo,hermit,10,basic,37.3,1349.9
33667,mamo,hermit,10,basic,51.2,1623.2
33668,mamo,hermit,10,basic,46.8,1423.2
33669,mamo,hermit,10,basic,47.9,1599.6
33670,mamo,hermit,10,basic,48.5,1723.2
33671,mamo,hermit,10,basic,39.1,1362.2
33672,mamo,hermit,10,basic,49.0,1512.3
33673,mamo,hermit,10,basic,55.0,1783.2
33674,mamo,hermit,10,basic,36.1,1306.0
33675,mamo,hermit,10,basic,59.0,1796.8
33676,mamo,hermit,10,basic,47.3,1262.6
33677,mamo,hermit,10,basic,37.8,1315.2
33678,mamo,hermit,10,basic,45.1,1549.0
33679,mamo,hermit,10,basic,34.7,1172.1
33680,mamo,hermit,10,basic,43.0,1332.1
33681,mamo,hermit,10,basic,57.1,1777.2
33682,mamo,hermit,10,basic,34.7,1138.4
33683,mamo,hermit,10,basic,38.4,1310.2
33684,mamo,hermit,10,basic,41.9,1404.7
33685,mamo,hermit,10,basic,45.0,1479.9
33686,mamo,hermit,10,basic,37.7,1160.1
33687,mamo,hermit,10,basic,52.1,1508.2
33688,mamo,hermit,10,basic,51.3,1726.2
33689,mamo,hermit,10,basic,44.2,1275.7
33690,mamo,hermit,10,basic,47.7,1623.8
33691,mamo,fact++,10,full,30.6,568.1
33692,mamo,fact++,10,full,22.4,710.9
33693,mamo,fact++,10,full,19.5,561.7
33694,mamo,fact++,10,full,12.1,434.6
33695,mamo,fact++,10,full,14.1,428.5
33696,mamo,fact++,10,full,19.9,540.2
33697,mamo,fact++,10,full,15.5,514.8
33698,mamo,fact++,10,full,14.1,520.5
33699,mamo,fact++,10,full,13.9,503.9
33700,mamo,fact++,10,full,15.4,543.1
33701,mamo,fact++,10,full,10.7,439.3
33702,mamo,fact++,10,full,10.3,467.7
33703,mamo,fact++,10,full,12.2,498.9
33704,mamo,fact++,10,full,12.7,491.1
33705,mamo,fact++,10,full,12.0,476.7
33706,mamo,fact++,10,full,13.6,468.2
33707,mamo,fact++,10,full,14.9,516.2
33708,mamo,fact++,10,full,15.2,536.4
33709,mamo,fact++,10,full,16.4,600.1
33710,mamo,fact++,10,full,8.9,332.4
33711,mamo,fact++,10,full,21.6,599.9
33712,mamo,fact++,10,full,19.8,463.9
33713,mamo,fact++,10,full,15.1,428.9
33714,mamo,fact++,10,full,15.3,472.5
33715,mamo,fact++,10,full,13.9,520.4
33716,mamo,fact++,10,full,14.3,515.2
33717,mamo,fact++,10,full,14.9,581.6
33718,mamo,fact++,10,full,13.0,521.9
33719,mamo,fact++,10,full,12.5,496.7
33720,mamo,fact++,10,full,17.5,544.7
33721,mamo,fact++,10,full,13.1,440.4
33722,mamo,fact++,10,full,12.7,480.5
33723,mamo,fact++,10,full,14.2,525.9
33724,mamo,fact++,10,full,14.3,542.7
33725,mamo,fact++,10,full,13.8,518.6
33726,mamo,fact++,10,full,11.3,438.7
33727,mamo,fact++,10,full,9.9,440.4
33728,mamo,fact++,10,full,12.0,591.6
33729,mamo,fact++,10,full,13.1,524.7
33730,mamo,fact++,10,full,13.9,537.5
33731,mamo,fact++,10,full,15.8,580.4
33732,mamo,fact++,10,full,15.8,534.7
33733,mamo,fact++,10,full,9.1,438.9
33734,mamo,fact++,10,full,12.4,528.7
33735,mamo,fact++,10,full,11.6,472.3
33736,mamo,fact++,10,full,13.9,593.0
33737,mamo,fact++,10,full,15.6,508.2
33738,mamo,fact++,10,full,15.0,534.6
33739,mamo,fact++,10,full,9.5,476.6
33740,mamo,fact++,10,full,8.7,366.9
33741,mamo,fact++,10,full,11.0,519.4
33742,mamo,fact++,10,full,14.1,577.0
33743,mamo,fact++,10,full,10.6,479.2
33744,mamo,fact++,10,full,11.1,493.2
33745,mamo,fact++,10,full,13.2,634.4
33746,mamo,fact++,10,full,11.4,440.3
33747,mamo,fact++,10,full,13.4,493.3
33748,mamo,fact++,10,full,13.9,549.7
33749,mamo,fact++,10,full,12.9,669.6
33750,mamo,fact++,10,full,13.6,512.0
33751,mamo,fact++,10,full,10.7,481.8
33752,mamo,fact++,10,full,12.9,525.7
33753,mamo,fact++,10,full,11.4,517.2
33754,mamo,fact++,10,full,13.0,522.1
33755,mamo,fact++,10,full,9.5,414.2
33756,mamo,fact++,10,full,13.6,653.7
33757,mamo,fact++,10,full,11.7,474.3
33758,mamo,fact++,10,full,11.7,538.4
33759,mamo,fact++,10,full,10.5,440.4
33760,mamo,fact++,10,full,14.6,584.2
33761,mamo,fact++,10,full,15.8,594.2
33762,mamo,fact++,10,full,11.3,528.2
33763,mamo,fact++,10,full,10.6,373.6
33764,mamo,fact++,10,full,13.9,542.2
33765,mamo,fact++,10,full,12.7,526.4
33766,mamo,fact++,10,full,12.2,540.6
33767,mamo,fact++,10,full,12.0,488.7
33768,mamo,fact++,10,full,12.5,521.6
33769,mamo,fact++,10,full,12.7,518.5
33770,mamo,fact++,10,full,11.0,469.6
33771,mamo,fact++,10,full,11.0,461.8
33772,mamo,fact++,10,full,14.1,589.4
33773,mamo,fact++,10,full,11.5,492.4
33774,mamo,fact++,10,full,10.3,424.6
33775,mamo,fact++,10,full,10.7,463.7
33776,mamo,fact++,10,full,12.9,535.3
33777,mamo,fact++,10,full,9.3,404.3
33778,mamo,fact++,10,full,12.4,476.8
33779,mamo,fact++,10,full,17.0,545.9
33780,mamo,fact++,10,full,14.5,481.8
33781,mamo,fact++,10,full,14.8,457.3
33782,mamo,fact++,10,full,12.3,640.5
33783,mamo,fact++,10,full,12.5,499.3
33784,mamo,fact++,10,full,12.3,544.6
33785,mamo,fact++,10,full,13.1,540.9
33786,mamo,fact++,10,full,10.8,466.5
33787,mamo,fact++,10,full,15.0,603.4
33788,mamo,fact++,10,full,9.7,420.3
33789,mamo,fact++,10,full,10.7,529.1
33790,mamo,fact++,10,full,10.1,476.7
33791,mamo,hermit,10,uncached,307.5,3317.2
33792,mamo,hermit,10,uncached,202.8,4821.9
33793,mamo,hermit,10,uncached,107.0,4545.3
33794,mamo,hermit,10,uncached,85.1,3473.6
33795,mamo,hermit,10,uncached,170.2,5705.5
33796,mamo,hermit,10,uncached,134.2,4630.3
33797,mamo,hermit,10,uncached,99.1,4028.0
33798,mamo,hermit,10,uncached,132.3,4989.6
33799,mamo,hermit,10,uncached,104.3,4006.4
33800,mamo,hermit,10,uncached,134.0,5464.5
33801,mamo,hermit,10,uncached,133.9,5436.4
33802,mamo,hermit,10,uncached,173.0,6783.3
33803,mamo,hermit,10,uncached,104.9,3538.5
33804,mamo,hermit,10,uncached,119.7,4406.5
33805,mamo,hermit,10,uncached,164.7,6209.0
33806,mamo,hermit,10,uncached,138.8,5305.1
33807,mamo,hermit,10,uncached,130.6,5111.1
33808,mamo,hermit,10,uncached,151.9,5116.3
33809,mamo,hermit,10,uncached,176.9,6442.1
33810,mamo,hermit,10,uncached,115.5,5082.0
33811,mamo,hermit,10,uncached,138.3,4618.9
33812,mamo,hermit,10,uncached,82.2,3348.8
33813,mamo,hermit,10,uncached,179.4,6717.6
33814,mamo,hermit,10,uncached,150.0,5269.1
33815,mamo,hermit,10,uncached,116.8,4048.1
33816,mamo,hermit,10,uncached,136.6,5614.5
33817,mamo,hermit,10,uncached,125.0,5028.6
33818,mamo,hermit,10,uncached,134.4,4813.7
33819,mamo,hermit,10,uncached,156.0,5994.2
33820,mamo,hermit,10,uncached,170.1,5948.7
33821,mamo,hermit,10,uncached,103.6,3583.6
33822,mamo,hermit,10,uncached,143.1,4778.2
33823,mamo,hermit,10,uncached,196.8,7570.9
33824,mamo,hermit,10,uncached,127.9,4370.7
33825,mamo,hermit,10,uncached,169.2,5850.0
33826,mamo,hermit,10,uncached,175.6,6428.6
33827,mamo,hermit,10,uncached,95.5,3888.9
33828,mamo,hermit,10,uncached,110.9,4397.1
33829,mamo,hermit,10,uncached,160.3,5708.2
33830,mamo,hermit,10,uncached,126.1,4577.4
33831,mamo,hermit,10,uncached,158.5,5694.2
33832,mamo,hermit,10,uncached,81.6,3460.3
33833,mamo,hermit,10,uncached,135.1,5370.9
33834,mamo,hermit,10,uncached,105.6,3819.4
33835,mamo,hermit,10,uncached,130.8,5518.8
33836,mamo,hermit,10,uncached,117.4,4492.9
33837,mamo,hermit,10,uncached,108.3,3966.2
33838,mamo,hermit,10,uncached,100.3,3815.3
33839,mamo,hermit,10,uncached,145.4,4949.3
33840,mamo,hermit,10,uncached,100.6,3898.4
33841,mamo,hermit,10,uncached,76.6,3071.3
33842,mamo,hermit,10,uncached,172.1,6236.6
33843,mamo,hermit,10,uncached,147.6,5451.1
33844,mamo,hermit,10,uncached,116.4,4741.3
33845,mamo,hermit,10,uncached,107.6,4495.3
33846,mamo,hermit,10,uncached,96.1,4134.9
33847,mamo,hermit,10,uncached,95.4,3805.3
33848,mamo,hermit,10,uncached,137.8,5587.0
33849,mamo,hermit,10,uncached,121.4,4048.8
33850,mamo,hermit,10,uncached,167.6,6606.4
33851,mamo,hermit,10,uncached,165.9,5911.7
33852,mamo,hermit,10,uncached,129.1,4317.4
33853,mamo,hermit,10,uncached,94.6,3762.8
33854,mamo,hermit,10,uncached,148.6,6058.3
33855,mamo,hermit,10,uncached,142.8,5919.6
33856,mamo,hermit,10,uncached,180.9,6128.9
33857,mamo,hermit,10,uncached,115.0,4093.2
33858,mamo,hermit,10,uncached,153.4,5906.1
33859,mamo,hermit,10,uncached,172.7,6291.3
33860,mamo,hermit,10,uncached,128.1,4438.0
33861,mamo,hermit,10,uncached,118.1,4122.7
33862,mamo,hermit,10,uncached,156.9,4951.4
33863,mamo,hermit,10,uncached,119.2,4561.0
33864,mamo,hermit,10,uncached,183.1,6130.8
33865,mamo,hermit,10,uncached,105.4,4052.2
33866,mamo,hermit,10,uncached,183.7,6332.0
33867,mamo,hermit,10,uncached,123.7,4655.7
33868,mamo,hermit,10,uncached,144.1,5480.0
33869,mamo,hermit,10,uncached,140.0,5643.0
33870,mamo,hermit,10,uncached,190.9,7169.6
33871,mamo,hermit,10,uncached,117.2,4553.0
33872,mamo,hermit,10,uncached,139.9,5519.2
33873,mamo,hermit,10,uncached,112.5,4424.4
33874,mamo,hermit,10,uncached,124.2,4965.8
33875,mamo,hermit,10,uncached,206.0,6967.0
33876,mamo,hermit,10,uncached,106.1,3871.1
33877,mamo,hermit,10,uncached,132.3,5484.7
33878,mamo,hermit,10,uncached,133.8,5497.2
33879,mamo,hermit,10,uncached,104.3,4525.0
33880,mamo,hermit,10,uncached,143.8,5785.0
33881,mamo,hermit,10,uncached,108.0,4519.6
33882,mamo,hermit,10,uncached,141.3,5672.4
33883,mamo,hermit,10,uncached,135.3,5563.8
33884,mamo,hermit,10,uncached,112.1,4679.2
33885,mamo,hermit,10,uncached,166.0,5405.6
33886,mamo,hermit,10,uncached,159.4,5578.9
33887,mamo,hermit,10,uncached,104.7,4286.4
33888,mamo,hermit,10,uncached,154.6,5703.1
33889,mamo,hermit,10,uncached,127.1,5258.4
33890,mamo,hermit,10,uncached,119.8,4831.8
33891,mamo,hermit,20,full,39.2,265.0
33892,mamo,hermit,20,full,21.65,284.9
33893,mamo,hermit,20,full,39.15,286.4
33894,mamo,hermit,20,full,35.2,289.2
33895,mamo,hermit,20,full,35.1,322.2
33896,mamo,hermit,20,full,32.45,282.75
33897,mamo,hermit,20,full,29.1,269.65
33898,mamo,hermit,20,full,12.7,259.95
33899,mamo,hermit,20,full,13.85,370.0
33900,mamo,hermit,20,full,12.25,275.8
33901,mamo,hermit,20,full,11.4,297.1
33902,mamo,hermit,20,full,13.3,325.0
33903,mamo,hermit,20,full,12.35,317.0
33904,mamo,hermit,20,full,12.05,299.0
33905,mamo,hermit,20,full,10.2,243.5
33906,mamo,hermit,20,full,10.95,245.55
33907,mamo,hermit,20,full,11.85,279.35
33908,mamo,hermit,20,full,12.6,305.65
33909,mamo,hermit,20,full,12.15,308.9
33910,mamo,hermit,20,full,11.65,279.3
33911,mamo,hermit,20,full,13.5,335.0
33912,mamo,hermit,20,full,10.45,247.05
33913,mamo,hermit,20,full,13.0,328.6
33914,mamo,hermit,20,full,11.6,288.05
33915,mamo,hermit,20,full,12.8,318.2
33916,mamo,hermit,20,full,11.55,275.6
33917,mamo,hermit,20,full,12.6,306.7
33918,mamo,hermit,20,full,9.75,230.9
33919,mamo,hermit,20,full,12.3,279.75
33920,mamo,hermit,20,full,10.45,250.45
33921,mamo,hermit,20,full,12.3,301.7
33922,mamo,hermit,20,full,12.85,320.15
33923,mamo,hermit,20,full,13.6,310.0
33924,mamo,hermit,20,full,11.55,286.45
33925,mamo,hermit,20,full,12.05,287.2
33926,mamo,hermit,20,full,11.0,266.95
33927,mamo,hermit,20,full,11.25,273.65
33928,mamo,hermit,20,full,11.4,281.65
33929,mamo,hermit,20,full,13.5,289.2
33930,mamo,hermit,20,full,11.6,284.45
33931,mamo,hermit,20,full,11.6,287.6
33932,mamo,hermit,20,full,12.2,301.05
33933,mamo,hermit,20,full,12.4,310.15
33934,mamo,hermit,20,full,11.8,272.0
33935,mamo,hermit,20,full,9.6,244.6
33936,mamo,hermit,20,full,12.2,290.95
33937,mamo,hermit,20,full,10.35,253.05
33938,mamo,hermit,20,full,11.85,288.1
33939,mamo,hermit,20,full,12.2,301.75
33940,mamo,hermit,20,full,12.45,282.5
33941,mamo,hermit,20,full,11.95,298.0
33942,mamo,hermit,20,full,11.2,277.7
33943,mamo,hermit,20,full,10.85,265.1
33944,mamo,hermit,20,full,9.75,243.65
33945,mamo,hermit,20,full,13.95,320.75
33946,mamo,hermit,20,full,12.25,295.55
33947,mamo,hermit,20,full,12.1,298.55
33948,mamo,hermit,20,full,10.45,252.4
33949,mamo,hermit,20,full,9.9,246.0
33950,mamo,hermit,20,full,12.5,300.0
33951,mamo,hermit,20,full,11.25,264.9
33952,mamo,hermit,20,full,10.55,266.4
33953,mamo,hermit,20,full,10.9,266.4
33954,mamo,hermit,20,full,10.4,275.5
33955,mamo,hermit,20,full,10.8,262.85
33956,mamo,hermit,20,full,13.45,337.2
33957,mamo,hermit,20,full,10.8,256.55
33958,mamo,hermit,20,full,11.4,280.9
33959,mamo,hermit,20,full,11.8,291.4
33960,mamo,hermit,20,full,12.15,299.75
33961,mamo,hermit,20,full,13.0,304.8
33962,mamo,hermit,20,full,11.45,269.55
33963,mamo,hermit,20,full,11.75,281.85
33964,mamo,hermit,20,full,12.55,298.6
33965,mamo,hermit,20,full,12.1,298.95
33966,mamo,hermit,20,full,12.65,329.9
33967,mamo,hermit,20,full,10.7,246.9
33968,mamo,hermit,20,full,12.75,313.15
33969,mamo,hermit,20,full,12.4,321.0
33970,mamo,hermit,20,full,12.65,310.65
33971,mamo,hermit,20,full,11.65,273.75
33972,mamo,hermit,20,full,11.4,276.1
33973,mamo,hermit,20,full,11.5,284.2
33974,mamo,hermit,20,full,11.05,259.65
33975,mamo,hermit,20,full,13.5,327.8
33976,mamo,hermit,20,full,12.85,329.8
33977,mamo,hermit,20,full,11.95,288.05
33978,mamo,hermit,20,full,11.1,263.7
33979,mamo,hermit,20,full,12.05,277.3
33980,mamo,hermit,20,full,11.5,278.35
33981,mamo,hermit,20,full,11.7,304.75
33982,mamo,hermit,20,full,12.4,304.45
33983,mamo,hermit,20,full,13.75,325.55
33984,mamo,hermit,20,full,11.25,274.0
33985,mamo,hermit,20,full,11.15,273.1
33986,mamo,hermit,20,full,9.85,236.15
33987,mamo,hermit,20,full,11.95,301.4
33988,mamo,hermit,20,full,12.25,296.85
33989,mamo,hermit,20,full,12.75,321.1
33990,mamo,hermit,20,full,12.9,295.1
33991,mamo,hermit,20,basic,79.5,889.45
33992,mamo,hermit,20,basic,98.5,995.8
33993,mamo,hermit,20,basic,37.15,965.1
33994,mamo,hermit,20,basic,23.9,846.35
33995,mamo,hermit,20,basic,28.55,1016.15
33996,mamo,hermit,20,basic,26.75,988.1
33997,mamo,hermit,20,basic,25.15,932.05
33998,mamo,hermit,20,basic,25.4,902.15
33999,mamo,hermit,20,basic,28.25,1041.85
34000,mamo,hermit,20,basic,24.35,879.05
34001,mamo,hermit,20,basic,22.75,822.7
34002,mamo,hermit,20,basic,22.8,840.2
34003,mamo,hermit,20,basic,26.55,1009.0
34004,mamo,hermit,20,basic,29.05,1019.95
34005,mamo,hermit,20,basic,24.35,900.95
34006,mamo,hermit,20,basic,26.05,977.0
34007,mamo,hermit,20,basic,27.3,993.7
34008,mamo,hermit,20,basic,24.15,903.95
34009,mamo,hermit,20,basic,28.2,1025.65
34010,mamo,hermit,20,basic,20.65,792.95
34011,mamo,hermit,20,basic,23.05,846.7
34012,mamo,hermit,20,basic,26.75,1006.9
34013,mamo,hermit,20,basic,25.15,907.4
34014,mamo,hermit,20,basic,27.1,975.25
34015,mamo,hermit,20,basic,26.75,1008.6
34016,mamo,hermit,20,basic,25.65,933.9
34017,mamo,hermit,20,basic,25.9,999.9
34018,mamo,hermit,20,basic,27.7,1006.55
34019,mamo,hermit,20,basic,26.9,999.6
34020,mamo,hermit,20,basic,25.05,952.65
