,ontology,failed,failed_repair,steps,time,calls,iic_mcs,iic_remove,inf_mcs,inf_weakening,inf_remove
313,cdao,False,False,1.0,7099.0,17557.0,0.9760956175298805,0.9609375,1631.0,2826.0,2354.0
314,cdao,False,False,6.0,13093.0,35499.0,0.5,0.5,653.0,653.0,653.0
315,cdao,False,False,1.0,3506.0,6541.0,0.9813780260707635,0.10344827586206896,2802.0,3319.0,4170.0
316,cdao,False,False,1.0,3473.0,15586.0,0.0,0.0,1543.0,1289.0,1543.0
317,cdao,False,False,1.0,7527.0,5146.0,0.5,0.9994425863991081,5261.0,5261.0,3469.0
318,cdao,False,False,1.0,3741.0,3987.0,0.33507853403141363,1.0,1969.0,1906.0,1897.0
319,cdao,False,False,1.0,1871.0,1709.0,1.0,1.0,2096.0,2224.0,2096.0
320,cdao,False,False,1.0,2785.0,3809.0,0.000827357970215113,0.9955990220048899,6954.0,3334.0,1307.0
321,cdao,False,False,2.0,4462.0,32281.0,0.011538461538461539,0.011538461538461539,1681.0,1427.0,1681.0
322,cdao,False,False,1.0,27764.0,4125.0,0.5,1.0,2179.0,2179.0,1926.0
323,cdao,False,False,1.0,3075.0,2870.0,1.0,1.0,660.0,1058.0,677.0
324,cdao,False,False,2.0,5828.0,8571.0,0.5,0.5,2853.0,2853.0,2853.0
325,cdao,False,False,1.0,3036.0,4462.0,1.0,1.0,1173.0,1813.0,1173.0
326,cdao,False,False,1.0,2545.0,9044.0,1.0,0.017341040462427744,1287.0,1296.0,1797.0
327,cdao,False,False,1.0,253673.0,2756.0,0.08986248800767509,1.0,8891.0,6326.0,6202.0
328,cdao,False,False,5.0,18653.0,25918.0,0.9626865671641791,0.9779411764705882,1564.0,1688.0,1558.0
329,cdao,False,False,1.0,2279.0,4235.0,1.0,0.0,2343.0,2347.0,2602.0
330,cdao,False,False,1.0,4507.0,7540.0,0.5,0.5,4346.0,4346.0,4346.0
331,cdao,False,False,3.0,9457.0,29966.0,0.9758713136729222,1.0,2645.0,5840.0,3785.0
332,cdao,False,False,2.0,5341.0,31025.0,1.0,1.0,3608.0,3609.0,3608.0
333,cdao,False,False,1.0,11640.0,17569.0,1.0,1.0,5300.0,5302.0,5300.0
334,cdao,False,False,2.0,6758.0,43541.0,0.5,0.5,794.0,794.0,794.0
335,cdao,False,False,2.0,9886.0,6218.0,0.9967741935483871,0.9973544973544973,1767.0,2383.0,1631.0
336,cdao,False,False,1.0,19995.0,13961.0,0.6131756756756757,0.3888888888888889,3808.0,3942.0,4146.0
337,cdao,False,False,3.0,43259.0,28091.0,1.0,1.0,7154.0,7288.0,4254.0
338,cdao,False,False,1.0,3100.0,26953.0,0.0,1.0,1210.0,1082.0,1081.0
339,cdao,True,False,,,,,,,,
340,cdao,True,True,,,,,,,,
341,cdao,True,True,,,,,,,,
342,cdao,True,True,,,,,,,,
343,cdao,True,True,,,,,,,,
344,cdao,True,True,,,,,,,,
345,cdao,True,False,,,,,,,,
346,cdao,True,False,,,,,,,,
347,cdao,True,False,,,,,,,,
348,cdao,True,True,,,,,,,,
349,cdao,True,True,,,,,,,,
350,cdao,True,True,,,,,,,,
351,cdao,True,False,,,,,,,,
352,cdao,True,False,,,,,,,,
353,cdao,True,False,,,,,,,,
354,cdao,True,False,,,,,,,,
355,cdao,True,False,,,,,,,,
356,cdao,True,False,,,,,,,,
357,cdao,True,False,,,,,,,,
358,cdao,True,False,,,,,,,,
359,cdao,True,False,,,,,,,,
360,cdao,True,False,,,,,,,,
361,cdao,True,True,,,,,,,,
362,cdao,True,False,,,,,,,,
363,cdao,True,False,,,,,,,,
364,cdao,True,False,,,,,,,,
365,cdao,True,False,,,,,,,,
366,cdao,True,False,,,,,,,,
367,cdao,True,True,,,,,,,,
368,cdao,True,False,,,,,,,,
369,cdao,True,False,,,,,,,,
370,cdao,True,True,,,,,,,,
371,cdao,True,False,,,,,,,,
372,cdao,True,False,,,,,,,,
373,cdao,True,False,,,,,,,,
374,cdao,True,False,,,,,,,,
375,cdao,True,False,,,,,,,,
376,cdao,True,False,,,,,,,,
377,cdao,True,False,,,,,,,,
378,cdao,True,False,,,,,,,,
379,cdao,True,False,,,,,,,,
380,cdao,True,False,,,,,,,,
381,cdao,True,False,,,,,,,,
382,cdao,True,False,,,,,,,,
383,cdao,True,False,,,,,,,,
384,cdao,True,False,,,,,,,,
385,cdao,True,False,,,,,,,,
386,cdao,True,False,,,,,,,,
387,cdao,True,False,,,,,,,,
388,cdao,True,False,,,,,,,,
389,cdao,True,False,,,,,,,,
390,cdao,True,True,,,,,,,,
391,cdao,True,False,,,,,,,,
392,cdao,True,False,,,,,,,,
393,cdao,True,True,,,,,,,,
394,cdao,True,False,,,,,,,,
395,cdao,True,True,,,,,,,,
396,cdao,True,True,,,,,,,,
397,cdao,True,True,,,,,,,,
398,cdao,True,False,,,,,,,,
399,cdao,True,False,,,,,,,,
400,cdao,True,True,,,,,,,,
401,cdao,True,False,,,,,,,,
402,cdao,True,False,,,,,,,,
403,cdao,True,False,,,,,,,,
404,cdao,True,True,,,,,,,,
405,cdao,True,True,,,,,,,,
406,cdao,True,False,,,,,,,,
407,cdao,True,False,,,,,,,,
408,cdao,True,False,,,,,,,,
409,cdao,True,False,,,,,,,,
410,cdao,True,False,,,,,,,,
411,cdao,True,False,,,,,,,,
412,cdao,True,True,,,,,,,,
413,cdao,True,False,,,,,,,,
414,cdao,True,False,,,,,,,,
415,cdao,True,False,,,,,,,,
416,cdao,True,False,,,,,,,,
417,cdao,True,False,,,,,,,,
418,cdao,True,False,,,,,,,,
419,cdao,True,False,,,,,,,,
420,cdao,True,True,,,,,,,,
421,cdao,True,False,,,,,,,,
422,cdao,True,True,,,,,,,,
423,cdao,True,False,,,,,,,,
424,cdao,True,False,,,,,,,,
425,cdao,True,False,,,,,,,,
426,cdao,True,False,,,,,,,,
427,cdpeo,False,False,2.0,2300.0,2739.0,0.5,0.5,169.0,169.0,169.0
428,cdpeo,False,False,4.0,3755.0,10686.0,0.0,0.5,208.0,169.0,169.0
429,cdpeo,False,False,1.0,1638.0,4446.0,0.5,0.5,169.0,169.0,169.0
430,cdpeo,False,False,2.0,2472.0,6495.0,0.0,0.0,201.0,168.0,201.0
431,cdpeo,False,False,1.0,1563.0,4331.0,0.0,0.5,170.0,169.0,169.0
432,cdpeo,False,False,3.0,3149.0,6856.0,0.19213973799126638,0.9705882352941176,342.0,201.0,169.0
433,cdpeo,False,False,1.0,1554.0,4112.0,0.0,0.5,207.0,169.0,169.0
434,cdpeo,False,False,1.0,1624.0,3921.0,0.0,0.5,208.0,169.0,169.0
435,cdpeo,False,False,2.0,1941.0,3456.0,0.0,0.5,208.0,169.0,169.0
436,cdpeo,False,False,2.0,2103.0,4914.0,0.5,0.5,169.0,169.0,169.0
437,cdpeo,False,False,1.0,1696.0,4075.0,0.0,0.5,170.0,169.0,169.0
438,cdpeo,False,False,1.0,1524.0,1428.0,0.5,0.5,169.0,169.0,169.0
439,cdpeo,False,False,1.0,1487.0,3758.0,0.0,0.5,208.0,169.0,169.0
440,cdpeo,False,False,2.0,1947.0,3769.0,0.5,0.5,169.0,169.0,169.0
441,cdpeo,False,False,1.0,1673.0,4790.0,0.5,0.5,169.0,169.0,169.0
442,cdpeo,False,False,1.0,1501.0,3604.0,0.012578616352201259,1.0,363.0,208.0,169.0
443,cdpeo,False,False,1.0,1904.0,4408.0,0.0,0.0,169.0,168.0,169.0
444,cdpeo,False,False,1.0,1832.0,4068.0,0.16666666666666666,1.0,167.0,163.0,162.0
445,cdpeo,False,False,1.0,1518.0,2226.0,0.0,0.5,208.0,169.0,169.0
446,cdpeo,False,False,2.0,2301.0,4420.0,0.0,0.0,169.0,162.0,169.0
447,cdpeo,False,False,1.0,1637.0,3620.0,0.5,0.5,169.0,169.0,169.0
448,cdpeo,False,False,1.0,1674.0,3983.0,0.25925925925925924,0.5,195.0,169.0,169.0
449,cdpeo,False,False,1.0,1878.0,4412.0,0.5,0.0,162.0,162.0,169.0
450,cdpeo,False,False,1.0,1613.0,4668.0,0.06976744186046512,0.5,206.0,169.0,169.0
451,cdpeo,False,False,1.0,1609.0,3399.0,0.0,0.5,208.0,169.0,169.0
452,cdpeo,False,False,1.0,1736.0,5044.0,0.0,0.5,170.0,169.0,169.0
453,cdpeo,False,False,3.0,3210.0,6902.0,0.0,0.0,169.0,168.0,169.0
454,cdpeo,False,False,1.0,1677.0,4916.0,0.5,0.5,169.0,169.0,169.0
455,cdpeo,False,False,1.0,1338.0,3732.0,0.0,0.5,208.0,169.0,169.0
456,cdpeo,False,False,1.0,1617.0,3110.0,0.0,0.5,208.0,169.0,169.0
457,cdpeo,False,False,1.0,1657.0,3695.0,0.0,0.5,208.0,169.0,169.0
458,cdpeo,False,False,4.0,3706.0,8657.0,0.5,0.5,169.0,169.0,169.0
459,cdpeo,False,False,2.0,2199.0,5396.0,0.0,0.0,208.0,168.0,169.0
460,cdpeo,False,False,7.0,6040.0,7931.0,1.0,0.5,162.0,169.0,169.0
461,cdpeo,False,False,6.0,5233.0,10164.0,1.0,1.0,168.0,169.0,168.0
462,cdpeo,False,False,1.0,1625.0,4256.0,0.0,0.5,170.0,169.0,169.0
463,cdpeo,False,False,1.0,1439.0,3752.0,0.0,0.5,170.0,169.0,169.0
464,cdpeo,False,False,4.0,4060.0,7772.0,0.0,0.0,169.0,162.0,169.0
465,cdpeo,False,False,1.0,1472.0,2575.0,0.5,0.5,169.0,169.0,169.0
466,cdpeo,False,False,1.0,1675.0,6188.0,0.0,0.5,170.0,169.0,169.0
467,cdpeo,False,False,2.0,2176.0,4685.0,0.0,0.5,170.0,169.0,169.0
468,cdpeo,False,False,2.0,2011.0,3563.0,0.5,0.5,169.0,169.0,169.0
469,cdpeo,False,False,1.0,1657.0,3943.0,0.0,0.5,208.0,169.0,169.0
470,cdpeo,False,False,1.0,1627.0,1652.0,0.5,1.0,169.0,169.0,168.0
471,cdpeo,False,False,4.0,3600.0,6506.0,0.05,0.0,492.0,168.0,169.0
472,cdpeo,False,False,2.0,2263.0,5745.0,0.05952380952380952,0.5,243.0,169.0,169.0
473,cdpeo,False,False,1.0,1550.0,3112.0,0.5,0.5,169.0,169.0,169.0
474,cdpeo,False,False,1.0,1726.0,4451.0,0.0,0.5,208.0,169.0,169.0
475,cdpeo,False,False,1.0,1673.0,3855.0,0.0,0.5,208.0,169.0,169.0
476,cdpeo,False,False,1.0,1653.0,3927.0,0.0,0.5,207.0,169.0,169.0
477,cdpeo,False,False,1.0,1410.0,2393.0,0.0,0.5,208.0,169.0,169.0
478,cdpeo,False,False,1.0,1627.0,4190.0,0.0,0.5,207.0,169.0,169.0
479,cdpeo,False,False,1.0,1637.0,3591.0,0.0,0.5,170.0,169.0,169.0
480,cdpeo,False,False,2.0,2306.0,6754.0,0.0,0.5,208.0,169.0,169.0
481,cdpeo,False,False,1.0,1470.0,3084.0,0.0,0.5,208.0,169.0,169.0
482,cdpeo,False,False,2.0,2286.0,2559.0,0.5,0.5,169.0,169.0,169.0
483,cdpeo,False,False,1.0,1512.0,2181.0,0.5,0.5,169.0,169.0,169.0
484,cdpeo,False,False,1.0,1648.0,4729.0,0.0,0.5,208.0,169.0,169.0
485,cdpeo,False,False,1.0,1417.0,7837.0,1.0,1.0,169.0,208.0,169.0
486,cdpeo,False,False,4.0,3869.0,7448.0,0.5,0.375,192.0,192.0,196.0
487,cdpeo,False,False,1.0,1503.0,3561.0,0.0,0.5,207.0,169.0,169.0
488,cdpeo,False,False,1.0,1748.0,4318.0,0.5,0.5,169.0,169.0,169.0
489,cdpeo,False,False,2.0,2244.0,5821.0,1.0,1.0,168.0,169.0,168.0
490,cdpeo,False,False,3.0,2853.0,6367.0,0.06976744186046512,0.5,206.0,169.0,169.0
491,cdpeo,False,False,2.0,2030.0,4352.0,0.0,0.5,207.0,169.0,169.0
492,cdpeo,False,False,1.0,1398.0,3987.0,0.5,0.5,169.0,169.0,169.0
493,cdpeo,False,False,1.0,1644.0,4363.0,0.5,0.5,169.0,169.0,169.0
494,cdpeo,False,False,1.0,1598.0,3608.0,0.5,0.5,169.0,169.0,169.0
495,cdpeo,False,False,1.0,1640.0,3665.0,0.5,0.5,169.0,169.0,169.0
496,cdpeo,False,False,1.0,1564.0,1481.0,0.5,1.0,169.0,169.0,168.0
497,cdpeo,False,False,1.0,1650.0,4011.0,0.0,0.5,208.0,169.0,169.0
498,cdpeo,False,False,1.0,1432.0,2140.0,0.0,1.0,208.0,169.0,168.0
499,cdpeo,False,False,2.0,2172.0,6425.0,0.0,0.5,208.0,169.0,169.0
500,cdpeo,False,False,2.0,2319.0,5332.0,0.5,0.5,169.0,169.0,169.0
501,cdpeo,False,False,1.0,1589.0,4245.0,0.0,0.5,170.0,169.0,169.0
502,cdpeo,False,False,1.0,1443.0,2615.0,0.0,0.5,208.0,169.0,169.0
503,cdpeo,False,False,1.0,1586.0,3496.0,0.5,0.5,169.0,169.0,169.0
504,cdpeo,False,False,1.0,1540.0,1421.0,0.5,0.5,169.0,169.0,169.0
505,cdpeo,False,False,1.0,1650.0,3648.0,0.0,0.5,175.0,169.0,169.0
506,cdpeo,False,False,1.0,1670.0,5042.0,0.0,0.5,208.0,169.0,169.0
507,cdpeo,False,False,1.0,1533.0,4351.0,0.5,0.5,169.0,169.0,169.0
508,cdpeo,False,False,1.0,1448.0,2727.0,0.0,0.5,208.0,169.0,169.0
509,cdpeo,False,False,1.0,1648.0,5079.0,0.0,0.5,208.0,169.0,169.0
510,cdpeo,False,False,1.0,1626.0,4345.0,0.0,0.5,208.0,169.0,169.0
511,cdpeo,False,False,1.0,1491.0,2779.0,0.0,1.0,207.0,168.0,167.0
512,cdpeo,False,False,3.0,2825.0,7105.0,0.5,0.5,169.0,169.0,169.0
513,cdpeo,False,False,1.0,1681.0,4621.0,0.0,0.5,208.0,169.0,169.0
514,cdpeo,False,False,2.0,2365.0,2828.0,0.5,0.5,169.0,169.0,169.0
515,cdpeo,False,False,1.0,1754.0,4537.0,0.0,0.5,170.0,169.0,169.0
516,cdpeo,False,False,2.0,2412.0,6131.0,0.5,0.5,201.0,201.0,201.0
517,cdpeo,False,False,1.0,1745.0,4754.0,0.0,0.5,208.0,169.0,169.0
518,cdpeo,False,False,1.0,1856.0,5054.0,0.0,0.5,169.0,168.0,168.0
519,cdpeo,False,False,1.0,1590.0,3844.0,0.0,0.5,207.0,169.0,169.0
520,cdpeo,False,False,1.0,1887.0,4211.0,0.0,0.0,169.0,162.0,169.0
521,cdpeo,False,False,3.0,2834.0,6336.0,0.5,0.5,169.0,169.0,169.0
522,cdpeo,False,False,4.0,4369.0,8054.0,0.0,0.5,169.0,162.0,162.0
523,cdpeo,False,False,1.0,1569.0,3559.0,0.0,0.5,207.0,169.0,169.0
524,cdpeo,False,False,3.0,3982.0,8379.0,0.5,0.0,168.0,168.0,169.0
525,cdpeo,False,False,1.0,1707.0,4399.0,0.5,0.5,169.0,169.0,169.0
526,cdpeo,False,False,5.0,5501.0,11387.0,0.5,0.5,169.0,169.0,169.0
527,covid19-ibo,False,False,1.0,2066.0,13618.0,0.7991266375545851,0.7914831130690162,6264.0,6675.0,6278.0
528,covid19-ibo,False,False,1.0,1841.0,22738.0,0.44738778513612953,0.7552674230145867,2487.0,2344.0,2029.0
529,covid19-ibo,False,False,3.0,3390.0,19500.0,0.5599658557405036,0.5909933774834437,6043.0,6324.0,5637.0
530,covid19-ibo,False,False,1.0,1846.0,8903.0,0.5091575091575091,0.6115942028985507,7099.0,7119.0,6965.0
531,covid19-ibo,False,False,1.0,2139.0,11649.0,0.8475253612050415,1.0,6125.0,8386.0,8243.0
532,covid19-ibo,False,False,2.0,3154.0,9920.0,0.7233606557377049,0.7233606557377049,13386.0,13822.0,13386.0
533,covid19-ibo,False,False,1.0,2265.0,16515.0,0.3428059042626569,1.0,9606.0,7327.0,7019.0
534,covid19-ibo,False,False,1.0,2243.0,15314.0,0.6606606606606606,0.5,9119.0,9333.0,9333.0
535,covid19-ibo,False,False,3.0,2941.0,20052.0,1.0,1.0,5004.0,5614.0,5004.0
536,covid19-ibo,False,False,1.0,1734.0,13777.0,0.28336620644312954,0.8300090661831369,7271.0,6612.0,5156.0
537,covid19-ibo,False,False,1.0,2186.0,9167.0,0.0,0.5,7190.0,7074.0,7074.0
538,covid19-ibo,False,False,1.0,1816.0,18510.0,1.0,0.8284090909090909,6663.0,7865.0,6709.0
539,covid19-ibo,False,False,1.0,2077.0,11952.0,0.7942206654991243,0.7942206654991243,9101.0,9773.0,9101.0
540,covid19-ibo,False,False,1.0,1495.0,21418.0,0.7119140625,0.7119140625,2646.0,3080.0,2646.0
541,covid19-ibo,False,False,2.0,2787.0,12490.0,0.6118598382749326,0.7556935817805382,9086.0,9252.0,8511.0
542,covid19-ibo,False,False,1.0,1673.0,10148.0,1.0,1.0,6917.0,7053.0,6917.0
543,covid19-ibo,False,False,1.0,1933.0,12388.0,0.7410337552742616,0.5,8513.0,9427.0,9427.0
544,covid19-ibo,False,False,1.0,1522.0,21813.0,0.6824324324324325,0.6824324324324325,3503.0,3989.0,3503.0
545,covid19-ibo,False,False,1.0,1993.0,17801.0,1.0,1.0,4512.0,5083.0,4512.0
546,covid19-ibo,False,False,1.0,1820.0,13219.0,1.0,0.5352313167259787,6422.0,6669.0,6372.0
547,covid19-ibo,False,False,1.0,2033.0,11585.0,0.40100550634426624,1.0,8548.0,7721.0,7596.0
548,covid19-ibo,False,False,1.0,2038.0,9281.0,0.6898817345597897,0.7704280155642024,10029.0,10318.0,10040.0
549,covid19-ibo,False,False,1.0,1813.0,12795.0,0.6021798365122616,0.5,6184.0,6409.0,6409.0
550,covid19-ibo,False,False,2.0,1938.0,11725.0,0.5,0.4967741935483871,1920.0,1920.0,1926.0
551,covid19-ibo,False,False,1.0,1996.0,11893.0,0.5,0.5,8630.0,8630.0,8630.0
552,covid19-ibo,False,False,2.0,2473.0,12709.0,0.4099526066350711,1.0,9499.0,9271.0,8953.0
553,covid19-ibo,False,False,1.0,2097.0,13315.0,0.5018315018315018,0.4945054945054945,7537.0,7538.0,7541.0
554,covid19-ibo,False,False,1.0,1785.0,14003.0,0.9398704902867715,1.0,5088.0,6990.0,6407.0
555,covid19-ibo,False,False,1.0,1991.0,15572.0,0.7112378538234052,1.0,5273.0,7273.0,7123.0
556,covid19-ibo,False,False,1.0,1823.0,13629.0,0.008130081300813009,0.546458141674333,8235.0,7872.0,7670.0
557,covid19-ibo,False,False,3.0,3605.0,14997.0,0.5,0.46528623629719856,6667.0,6667.0,6724.0
558,covid19-ibo,False,False,1.0,2708.0,15033.0,0.5991902834008097,0.5,11265.0,11314.0,11314.0
559,covid19-ibo,False,False,4.0,3143.0,18560.0,0.6440485216072782,0.693500424808836,5545.0,7065.0,5243.0
560,covid19-ibo,False,False,1.0,2182.0,12799.0,0.517948717948718,0.517948717948718,3623.0,3644.0,3623.0
561,covid19-ibo,False,False,1.0,2151.0,10178.0,0.6232686980609419,0.6232686980609419,10502.0,10591.0,10502.0
562,covid19-ibo,False,False,1.0,1814.0,19029.0,0.642691415313225,0.642691415313225,4573.0,4696.0,4573.0
563,covid19-ibo,False,False,1.0,1770.0,12623.0,0.34252758274824474,1.0,6596.0,5968.0,5823.0
564,covid19-ibo,False,False,1.0,1987.0,14270.0,0.32197990688556727,0.5,10228.0,8775.0,8775.0
565,covid19-ibo,False,False,1.0,1980.0,10174.0,0.7318548387096774,0.5,9532.0,9762.0,9762.0
566,covid19-ibo,False,False,2.0,2443.0,17976.0,1.0,0.6605558840922531,5350.0,6051.0,5508.0
567,covid19-ibo,False,False,2.0,2734.0,17349.0,0.4545940170940171,1.0,7159.0,6989.0,6840.0
568,covid19-ibo,False,False,1.0,1856.0,14827.0,0.08365949119373776,1.0,9483.0,6079.0,5798.0
569,covid19-ibo,False,False,1.0,1943.0,13844.0,0.8300429184549356,0.8300429184549356,5836.0,7374.0,5836.0
570,covid19-ibo,False,False,1.0,1803.0,8425.0,0.23404255319148937,0.5,12652.0,12402.0,12402.0
571,covid19-ibo,False,False,1.0,1896.0,12329.0,0.7388625592417062,0.3633916554508748,5722.0,6730.0,7136.0
572,covid19-ibo,False,False,1.0,2038.0,14823.0,1.0,0.7590579710144928,7102.0,7382.0,7096.0
573,covid19-ibo,False,False,1.0,2964.0,9163.0,0.5836065573770491,0.5836065573770491,10672.0,10774.0,10672.0
574,covid19-ibo,False,False,2.0,3327.0,16851.0,0.7109515260323159,1.0,4991.0,5931.0,5774.0
575,covid19-ibo,False,False,1.0,1725.0,16990.0,0.15307328605200946,0.15307328605200946,6695.0,4347.0,6695.0
576,covid19-ibo,False,False,2.0,2397.0,17614.0,0.8841761827079935,0.8841761827079935,5259.0,6201.0,5259.0
577,covid19-ibo,False,False,1.0,1486.0,20166.0,0.5,0.3787375415282392,2762.0,2762.0,3054.0
578,covid19-ibo,False,False,1.0,1584.0,22774.0,0.7188392007611798,0.7188392007611798,1862.0,2782.0,1862.0
579,covid19-ibo,False,False,1.0,1806.0,20734.0,1.0,0.6947761194029851,3840.0,4312.0,3790.0
580,covid19-ibo,False,False,2.0,3245.0,14393.0,0.11574468085106383,0.5,8218.0,7315.0,7315.0
581,covid19-ibo,False,False,1.0,2272.0,13904.0,1.0,1.0,6934.0,7337.0,6934.0
582,covid19-ibo,False,False,1.0,1599.0,20389.0,0.32505643340857787,0.5,4376.0,4066.0,4066.0
583,covid19-ibo,False,False,2.0,2646.0,17519.0,0.19344056820555672,0.4218689414501745,8452.0,5517.0,5920.0
584,covid19-ibo,False,False,2.0,2894.0,16103.0,0.7922948073701842,0.5923460898502496,4592.0,7035.0,6813.0
585,covid19-ibo,False,False,2.0,2417.0,8777.0,0.7270657864784885,1.0,8489.0,10484.0,10376.0
586,covid19-ibo,False,False,1.0,1890.0,15641.0,1.0,0.6234920634920635,6940.0,7486.0,7097.0
587,covid19-ibo,False,False,1.0,2038.0,15484.0,0.7513134851138353,1.0,4241.0,5963.0,5822.0
588,covid19-ibo,False,False,1.0,1892.0,9995.0,0.5401521555367709,0.565772669220945,8124.0,8219.0,8013.0
589,covid19-ibo,False,False,1.0,1809.0,18384.0,0.4588100686498856,0.7668711656441718,4552.0,4336.0,3640.0
590,covid19-ibo,False,False,1.0,1728.0,14582.0,0.8167456556082149,1.0,5692.0,6093.0,5834.0
591,covid19-ibo,False,False,1.0,2719.0,12806.0,0.40683482506102525,0.5,10363.0,10134.0,10134.0
592,covid19-ibo,False,False,1.0,1781.0,16679.0,1.0,1.0,4403.0,5063.0,4403.0
593,covid19-ibo,False,False,1.0,1734.0,16440.0,1.0,1.0,3055.0,3479.0,3055.0
594,covid19-ibo,False,False,1.0,1906.0,15386.0,0.673972602739726,1.0,6822.0,6949.0,6818.0
595,covid19-ibo,False,False,2.0,3167.0,11180.0,0.8284537968892955,0.7461928934010152,8930.0,10366.0,9881.0
596,covid19-ibo,False,False,1.0,1819.0,13158.0,0.5070938215102975,0.8400926998841252,5771.0,5802.0,5215.0
597,covid19-ibo,False,False,1.0,2059.0,11909.0,0.741779497098646,1.0,8177.0,8677.0,8418.0
598,covid19-ibo,False,False,1.0,1524.0,21218.0,0.5983182406209573,0.5983182406209573,1948.0,2252.0,1948.0
599,covid19-ibo,False,False,3.0,3719.0,15213.0,0.3740621650589496,0.3740621650589496,8070.0,7835.0,8070.0
600,covid19-ibo,False,False,1.0,2028.0,15014.0,0.11315072422199914,0.347239263803681,12033.0,6638.0,6887.0
601,covid19-ibo,False,False,2.0,3727.0,13179.0,0.3737864077669903,0.43614248479582973,9262.0,9002.0,9149.0
602,covid19-ibo,False,False,1.0,1519.0,17479.0,1.0,1.0,4524.0,5562.0,4524.0
603,covid19-ibo,False,False,3.0,3525.0,13147.0,1.0,0.5,6321.0,7475.0,7475.0
604,covid19-ibo,False,False,1.0,1552.0,21328.0,1.0,0.45376845376845376,4081.0,4378.0,4497.0
605,covid19-ibo,False,False,1.0,1808.0,14276.0,1.0,1.0,5850.0,6510.0,5850.0
606,covid19-ibo,False,False,1.0,2128.0,17098.0,0.4666505558240696,0.0,7798.0,7522.0,7645.0
607,covid19-ibo,False,False,1.0,1961.0,13862.0,0.4442105263157895,0.5,8655.0,8337.0,8337.0
608,covid19-ibo,False,False,1.0,1799.0,8852.0,0.5,0.5176056338028169,6095.0,6095.0,6085.0
609,covid19-ibo,False,False,2.0,2243.0,9274.0,0.5,0.7297297297297297,9686.0,9686.0,9499.0
610,covid19-ibo,False,False,1.0,1746.0,11194.0,0.7742504409171076,1.0,4909.0,6464.0,6348.0
611,covid19-ibo,False,False,2.0,2452.0,15123.0,0.17710680486705724,0.17710680486705724,6915.0,5482.0,6915.0
612,covid19-ibo,False,False,1.0,1893.0,17367.0,0.5404141616566466,0.5404141616566466,6074.0,6195.0,6074.0
613,covid19-ibo,False,False,2.0,2671.0,10854.0,0.7415334597670008,0.6527451900516189,8653.0,10436.0,9785.0
614,covid19-ibo,False,False,3.0,4914.0,13063.0,0.5906945380984491,0.5906945380984491,10457.0,10995.0,10457.0
615,covid19-ibo,False,False,1.0,2052.0,13959.0,0.4196663740122915,1.0,8833.0,8101.0,7834.0
616,covid19-ibo,False,False,1.0,1760.0,10754.0,0.8649350649350649,1.0,4771.0,6176.0,5413.0
617,covid19-ibo,False,False,1.0,1529.0,14672.0,0.5,0.5,5109.0,5109.0,5109.0
618,covid19-ibo,False,False,1.0,1663.0,12563.0,0.6599552572706935,1.0,4240.0,4383.0,4232.0
619,covid19-ibo,False,False,1.0,1482.0,18468.0,0.6710706150341685,0.6710706150341685,4171.0,4922.0,4171.0
620,covid19-ibo,False,False,2.0,2642.0,15389.0,0.5222993062438057,0.5,8415.0,8460.0,8460.0
621,covid19-ibo,False,False,1.0,1711.0,17410.0,0.48951048951048953,1.0,3535.0,3529.0,3389.0
622,covid19-ibo,False,False,1.0,2297.0,8094.0,0.7454545454545455,0.49924357034795763,13374.0,13590.0,13591.0
623,covid19-ibo,False,False,1.0,2359.0,12638.0,0.47482543182653436,0.8192307692307692,7811.0,7674.0,7176.0
624,covid19-ibo,False,False,1.0,1946.0,12524.0,1.0,0.5619195046439629,7883.0,7997.0,7917.0
625,covid19-ibo,False,False,2.0,2217.0,18860.0,1.0,1.0,4761.0,5152.0,4761.0
626,covid19-ibo,False,False,1.0,1836.0,18653.0,0.7324350336862367,0.5157421289355323,4264.0,4747.0,4684.0
627,covid19-ibo,True,False,,,,,,,,
628,covid19-ibo,True,True,,,,,,,,
629,covid19-ibo,True,False,,,,,,,,
630,covid19-ibo,True,False,,,,,,,,
631,covid19-ibo,True,False,,,,,,,,
632,covid19-ibo,True,False,,,,,,,,
633,covid19-ibo,True,True,,,,,,,,
634,covid19-ibo,True,True,,,,,,,,
635,covid19-ibo,True,False,,,,,,,,
636,covid19-ibo,True,False,,,,,,,,
637,covid19-ibo,True,True,,,,,,,,
638,covid19-ibo,True,False,,,,,,,,
639,covid19-ibo,True,True,,,,,,,,
640,ecp,False,False,1.0,941.0,1436.0,0.5,0.5,183.0,183.0,183.0
641,ecp,False,False,2.0,1743.0,2148.0,0.11538461538461539,1.0,321.0,301.0,297.0
642,ecp,False,False,1.0,886.0,1622.0,0.015317286652078774,0.5,597.0,154.0,154.0
643,ecp,False,False,1.0,1283.0,1431.0,0.12666666666666668,1.0,751.0,415.0,411.0
644,ecp,False,False,1.0,1863.0,1518.0,0.0728476821192053,1.0,584.0,197.0,189.0
645,ecp,False,False,1.0,1416.0,2401.0,0.054613935969868174,1.0,669.0,196.0,190.0
646,ecp,False,False,1.0,1185.0,1353.0,1.0,1.0,338.0,369.0,338.0
647,ecp,False,False,1.0,935.0,1321.0,0.03218390804597701,1.0,569.0,162.0,158.0
